"Username","participant ethnicity","Response.RT","Response.JOL","Target_Ethnicity","Target_Gender","scored"
"M20321883KO","White",3937,87,"B","M",1
"M20321883KO","White",5677,53,"B","F",0
"M20321883KO","White",3402,15,"B","M",1
"M20321883KO","White",7029,43,"W","F",0
"M20321883KO","White",2031,0,"W","M",0
"M20321883KO","White",2984,30,"W","F",1
"M20321883KO","White",3895,30,"B","M",1
"M20321883KO","White",2614,15,"B","F",1
"M20321883KO","White",3202,25,"B","M",1
"M20321883KO","White",6641,45,"B","M",1
"M20321883KO","White",2745,80,"B","F",1
"M20321883KO","White",3290,50,"W","F",0
"M20321883KO","White",13801,50,"B","M",0
"M20321883KO","White",6447,75,"B","F",1
"M20321883KO","White",3505,0,"B","M",1
"M20321883KO","White",3795,25,"B","F",1
"M20321883KO","White",4429,93,"B","M",1
"M20321883KO","White",2903,10,"B","F",1
"M20322261_NL","White",3457,20,"W","F",1
"M20322261_NL","White",3004,50,"B","F",0
"M20322261_NL","White",2956,30,"B","F",1
"M20322261_NL","White",2501,40,"W","F",0
"M20322261_NL","White",2827,50,"B","F",1
"M20322261_NL","White",1883,30,"W","F",1
"M20322261_NL","White",3355,30,"B","F",1
"M20322261_NL","White",2498,30,"W","M",0
"M20322261_NL","White",1931,80,"W","M",1
"M20322261_NL","White",1935,20,"B","M",0
"M20322261_NL","White",1716,40,"W","M",1
"M20322261_NL","White",2362,10,"W","M",0
"M20322261_NL","White",1734,20,"W","F",0
"M20322261_NL","White",3054,20,"B","M",0
"M20322261_NL","White",1545,20,"B","M",0
"M20322261_NL","White",2893,80,"B","F",0
"M20322261_NL","White",12305,20,"B","F",0
"M20322261_NL","White",1956,10,"W","M",1
"M20322261_NL","White",2813,20,"W","M",0
"M20322261_NL","White",1650,60,"W","F",0
"M20322261_NL","White",2286,80,"W","F",1
"M20322261_NL","White",4161,40,"W","F",1
"M20322261_NL","White",1845,50,"W","M",1
"M20322261_NL","White",2244,20,"B","F",1
"M20322261_NL","White",2526,40,"B","F",0
"M20322261_NL","White",1705,20,"B","F",1
"M20322261_NL","White",2522,80,"W","F",1
"M20322261_NL","White",1568,10,"W","M",0
"M20322261_NL","White",2318,20,"B","F",0
"M20322261_NL","White",1819,50,"W","F",0
"M20322261_NL","White",2761,45,"W","M",1
"M20322261_NL","White",2131,20,"W","M",1
"M20322261_NL","White",2105,20,"B","M",0
"M20322261_NL","White",2190,30,"B","M",0
"M20322261_NL","White",2375,10,"B","M",1
"M20322261_NL","White",2195,30,"B","M",0
"M20322261_NL","White",4088,70,"B","M",1
"M20322261_NL","White",1911,40,"W","F",1
"M20322261_NL","White",2260,36,"B","M",0
"M20322261_NL","White",5810,50,"B","M",0
"M20322318","White",3170,50,"B","M",1
"M20322318","White",2796,50,"W","F",1
"M20322318","White",2668,70,"W","F",1
"M20322318","White",7866,70,"W","F",1
"M20322318","White",3672,70,"B","F",0
"M20322318","White",5893,70,"W","F",0
"M20322318","White",3079,50,"W","F",1
"M20322318","White",2037,70,"W","F",0
"M20322318","White",2703,70,"B","F",1
"M20322318","White",2203,50,"B","M",1
"M20322318","White",4096,45,"W","F",0
"M20322318","White",5097,60,"W","M",1
"M20322318","White",5535,60,"W","M",0
"M20322318","White",3466,60,"W","M",0
"M20322318","White",4668,60,"B","M",1
"M20322318","White",2801,60,"W","M",1
"M20322318","White",3174,70,"W","F",0
"M20322318","White",6426,78,"B","F",0
"M20322318","White",5953,75,"W","M",1
"M20322318","White",2920,70,"W","M",1
"M20322318","White",3200,70,"W","M",1
"M20322318","White",5429,80,"B","M",1
"M20322318","White",4413,60,"W","M",1
"M20322318","White",4574,40,"W","M",1
"M20322318","White",3200,70,"B","M",1
"M20322318","White",8575,60,"W","M",1
"M20322318","White",5487,60,"B","F",1
"M20322318","White",1998,60,"B","F",0
"M20322318","White",2426,70,"B","F",0
"M20322318","White",8032,56,"B","F",0
"M20322318","White",5177,50,"B","F",1
"M20322318","White",3164,70,"B","M",1
"M20322318","White",3023,60,"B","F",0
"M20322318","White",3052,50,"B","M",0
"M20322318","White",3111,50,"B","F",1
"M20322318","White",2462,50,"B","M",1
"M20322318","White",3623,60,"W","F",0
"M20322318","White",3065,70,"W","F",1
"M20322318","White",5392,40,"B","M",0
"M20322318","White",7676,50,"B","M",1
"M20322966_BJC","American Indian/Alaskan Native",6025,75,"W","F",1
"M20322966_BJC","American Indian/Alaskan Native",2427,75,"B","F",1
"M20322966_BJC","American Indian/Alaskan Native",4380,80,"W","M",1
"M20322966_BJC","American Indian/Alaskan Native",7688,90,"W","F",1
"M20322966_BJC","American Indian/Alaskan Native",5322,75,"W","F",1
"M20322966_BJC","American Indian/Alaskan Native",1856,85,"W","F",1
"M20322966_BJC","American Indian/Alaskan Native",4904,60,"W","M",1
"M20322966_BJC","American Indian/Alaskan Native",4412,90,"W","F",1
"M20322966_BJC","American Indian/Alaskan Native",6333,85,"B","F",1
"M20322966_BJC","American Indian/Alaskan Native",2171,70,"W","F",0
"M20322966_BJC","American Indian/Alaskan Native",4760,85,"W","F",1
"M20322966_BJC","American Indian/Alaskan Native",2613,70,"B","F",1
"M20322966_BJC","American Indian/Alaskan Native",6420,70,"W","M",1
"M20322966_BJC","American Indian/Alaskan Native",3692,95,"W","M",1
"M20322966_BJC","American Indian/Alaskan Native",7456,90,"B","M",1
"M20322966_BJC","American Indian/Alaskan Native",4585,85,"B","M",1
"M20322966_BJC","American Indian/Alaskan Native",3289,70,"B","F",1
"M20322966_BJC","American Indian/Alaskan Native",5977,75,"B","F",1
"M20322966_BJC","American Indian/Alaskan Native",2418,80,"B","F",1
"M20322966_BJC","American Indian/Alaskan Native",3248,70,"B","M",1
"M20322966_BJC","American Indian/Alaskan Native",3298,95,"B","M",1
"M20322966_BJC","American Indian/Alaskan Native",5817,75,"W","F",1
"M20322966_BJC","American Indian/Alaskan Native",7516,75,"W","M",1
"M20322966_BJC","American Indian/Alaskan Native",3915,85,"W","M",1
"M20322966_BJC","American Indian/Alaskan Native",3509,80,"B","M",1
"M20322966_BJC","American Indian/Alaskan Native",2813,80,"B","M",1
"M20322966_BJC","American Indian/Alaskan Native",3603,80,"W","F",1
"M20322966_BJC","American Indian/Alaskan Native",2638,70,"W","M",1
"M20322966_BJC","American Indian/Alaskan Native",4657,85,"W","M",1
"M20322966_BJC","American Indian/Alaskan Native",2873,70,"B","M",0
"M20322966_BJC","American Indian/Alaskan Native",4764,90,"B","M",1
"M20322966_BJC","American Indian/Alaskan Native",2269,80,"B","M",1
"M20322966_BJC","American Indian/Alaskan Native",4439,85,"B","M",1
"M20322966_BJC","American Indian/Alaskan Native",2172,70,"B","F",0
"M20322966_BJC","American Indian/Alaskan Native",4196,75,"B","F",1
"M20322966_BJC","American Indian/Alaskan Native",2904,70,"W","M",1
"M20322966_BJC","American Indian/Alaskan Native",4743,70,"B","F",1
"M20322966_BJC","American Indian/Alaskan Native",2130,70,"B","F",0
"M20322966_BJC","American Indian/Alaskan Native",8720,85,"W","M",1
"M20322966_BJC","American Indian/Alaskan Native",3836,85,"W","F",1
"M20323006_SPS","Black",4731,2,"W","F",1
"M20323006_SPS","Black",5860,26,"W","F",1
"M20323006_SPS","Black",7226,17,"W","F",1
"M20323006_SPS","Black",4339,3,"B","F",1
"M20323006_SPS","Black",2845,6,"W","F",1
"M20323006_SPS","Black",9567,67,"W","F",1
"M20323006_SPS","Black",5812,18,"W","F",1
"M20323006_SPS","Black",6471,90,"W","F",1
"M20323006_SPS","Black",2942,5,"W","M",1
"M20323006_SPS","Black",2993,1,"W","M",1
"M20323006_SPS","Black",4476,3,"W","M",1
"M20323006_SPS","Black",2627,3,"W","M",1
"M20323006_SPS","Black",6644,11,"W","M",1
"M20323006_SPS","Black",7176,47,"W","M",1
"M20323006_SPS","Black",4462,87,"W","M",1
"M20323006_SPS","Black",2715,1,"W","M",0
"M20323006_SPS","Black",7062,0,"W","M",1
"M20323006_SPS","Black",3741,10,"W","M",1
"M20323006_SPS","Black",4739,43,"B","F",1
"M20323006_SPS","Black",4104,5,"B","F",1
"M20323006_SPS","Black",6199,35,"B","F",1
"M20323006_SPS","Black",2674,2,"B","F",1
"M20323006_SPS","Black",13507,89,"B","F",1
"M20323006_SPS","Black",7084,1,"B","F",0
"M20323006_SPS","Black",6733,92,"B","F",0
"M20323006_SPS","Black",9398,78,"B","F",1
"M20323006_SPS","Black",2944,2,"B","F",0
"M20323006_SPS","Black",2776,6,"B","M",1
"M20323006_SPS","Black",3408,4,"B","M",1
"M20323006_SPS","Black",3473,26,"B","M",1
"M20323006_SPS","Black",3012,3,"B","M",0
"M20323006_SPS","Black",4582,95,"B","M",1
"M20323006_SPS","Black",4475,2,"B","M",1
"M20323006_SPS","Black",4878,1,"B","M",0
"M20323006_SPS","Black",2838,1,"B","M",1
"M20323006_SPS","Black",5176,45,"B","M",1
"M20323006_SPS","Black",5647,100,"B","M",1
"M20323006_SPS","Black",4351,99,"W","F",1
"M20323006_SPS","Black",5293,80,"W","F",1
"M20323006_SPS","Black",3241,8,"W","F",1
"M20323068andEC","Other/unknown",4001,40,"B","M",1
"M20323068andEC","Other/unknown",4559,80,"W","F",1
"M20323068andEC","Other/unknown",2545,545,"W","M",0
"M20323068andEC","Other/unknown",4974,70,"W","F",1
"M20323068andEC","Other/unknown",2827,20,"W","M",0
"M20323068andEC","Other/unknown",3176,30,"W","M",1
"M20323068andEC","Other/unknown",3152,20,"W","M",1
"M20323068andEC","Other/unknown",3726,20,"B","F",1
"M20323068andEC","Other/unknown",14460,40,"B","F",1
"M20323068andEC","Other/unknown",2831,30,"W","F",1
"M20323068andEC","Other/unknown",2530,70,"W","F",1
"M20323068andEC","Other/unknown",3624,70,"B","M",1
"M20323068andEC","Other/unknown",2682,30,"B","F",1
"M20323068andEC","Other/unknown",43752,50,"B","F",1
"M20323068andEC","Other/unknown",3343,40,"W","F",1
"M20323068andEC","Other/unknown",2986,50,"B","F",0
"M20323068andEC","Other/unknown",2765,20,"W","F",1
"M20323068andEC","Other/unknown",7926,70,"W","F",1
"M20323068andEC","Other/unknown",8413,60,"W","M",1
"M20323068andEC","Other/unknown",2715,30,"B","F",0
"M20323068andEC","Other/unknown",4044,60,"W","F",1
"M20323068andEC","Other/unknown",3689,30,"B","M",1
"M20323068andEC","Other/unknown",6020,40,"B","F",1
"M20323068andEC","Other/unknown",3355,80,"W","M",1
"M20323068andEC","Other/unknown",8784,40,"B","F",1
"M20323068andEC","Other/unknown",2707,20,"W","F",1
"M20323068andEC","Other/unknown",3610,50,"B","M",1
"M20323068andEC","Other/unknown",3600,40,"B","M",0
"M20323068andEC","Other/unknown",2516,70,"W","F",1
"M20323068andEC","Other/unknown",6544,40,"W","M",0
"M20323068andEC","Other/unknown",2885,60,"W","M",1
"M20323068andEC","Other/unknown",10581,50,"B","F",1
"M20323068andEC","Other/unknown",4965,30,"W","M",0
"M20323068andEC","Other/unknown",3148,35,"B","M",0
"M20323068andEC","Other/unknown",3280,30,"B","M",1
"M20323068andEC","Other/unknown",14702,50,"B","M",1
"M20323068andEC","Other/unknown",5818,50,"B","M",1
"M20323068andEC","Other/unknown",5637,20,"B","F",1
"M20323068andEC","Other/unknown",5147,50,"W","M",1
"M20323068andEC","Other/unknown",6363,50,"B","M",1
"M20323332DKV","Other/unknown",2700,25,"B","F",1
"M20323332DKV","Other/unknown",2589,75,"W","F",1
"M20323332DKV","Other/unknown",2081,30,"B","M",1
"M20323332DKV","Other/unknown",3338,25,"W","M",1
"M20323332DKV","Other/unknown",1893,75,"W","F",1
"M20323332DKV","Other/unknown",2954,20,"W","F",1
"M20323332DKV","Other/unknown",2224,25,"B","F",1
"M20323332DKV","Other/unknown",2962,100,"B","M",1
"M20323332DKV","Other/unknown",3056,100,"B","F",1
"M20323332DKV","Other/unknown",2866,100,"W","F",1
"M20323332DKV","Other/unknown",3962,100,"B","F",1
"M20323332DKV","Other/unknown",4302,30,"W","F",1
"M20323332DKV","Other/unknown",5400,30,"B","F",1
"M20323332DKV","Other/unknown",3557,25,"B","F",1
"M20323332DKV","Other/unknown",3881,100,"B","M",1
"M20323332DKV","Other/unknown",5944,50,"B","F",1
"M20323332DKV","Other/unknown",3786,0,"W","M",0
"M20323332DKV","Other/unknown",2335,25,"W","M",1
"M20323332DKV","Other/unknown",2479,25,"W","M",0
"M20323332DKV","Other/unknown",4957,98,"W","M",1
"M20323332DKV","Other/unknown",3173,72,"W","F",1
"M20323332DKV","Other/unknown",2296,50,"W","M",1
"M20323332DKV","Other/unknown",3072,0,"W","F",0
"M20323332DKV","Other/unknown",5593,100,"W","F",1
"M20323332DKV","Other/unknown",2495,0,"B","M",1
"M20323332DKV","Other/unknown",2174,100,"B","M",1
"M20323332DKV","Other/unknown",3610,75,"B","M",1
"M20323332DKV","Other/unknown",4002,100,"W","M",0
"M20323332DKV","Other/unknown",2491,25,"B","M",1
"M20323332DKV","Other/unknown",4187,25,"B","M",1
"M20323332DKV","Other/unknown",3330,30,"B","M",1
"M20323332DKV","Other/unknown",2443,60,"B","M",0
"M20323332DKV","Other/unknown",3580,75,"W","M",1
"M20323332DKV","Other/unknown",3141,15,"W","F",1
"M20323332DKV","Other/unknown",3833,100,"B","F",1
"M20323332DKV","Other/unknown",5096,100,"B","F",1
"M20323332DKV","Other/unknown",2255,75,"W","F",1
"M20323332DKV","Other/unknown",3580,50,"B","F",1
"M20323332DKV","Other/unknown",2919,100,"W","M",1
"M20323332DKV","Other/unknown",5819,20,"W","M",1
"M20324713SMB","White",3754,80,"B","F",1
"M20324713SMB","White",3797,70,"W","F",1
"M20324713SMB","White",2601,30,"B","M",1
"M20324713SMB","White",3411,50,"B","F",1
"M20324713SMB","White",4323,30,"B","M",1
"M20324713SMB","White",5678,60,"B","M",1
"M20324713SMB","White",4565,50,"B","F",1
"M20324713SMB","White",3218,80,"B","M",1
"M20324713SMB","White",3003,80,"B","F",1
"M20324713SMB","White",4409,60,"B","F",1
"M20324713SMB","White",3930,60,"W","F",0
"M20324713SMB","White",2408,20,"B","M",1
"M20324713SMB","White",3475,50,"B","F",0
"M20324713SMB","White",2877,80,"B","M",1
"M20324713SMB","White",3099,30,"W","M",0
"M20324713SMB","White",2314,30,"B","F",1
"M20324713SMB","White",3145,60,"W","M",1
"M20324713SMB","White",3784,20,"B","M",1
"M20324713SMB","White",4005,30,"W","F",1
"M20324713SMB","White",3695,50,"W","M",0
"M20324713SMB","White",2186,20,"W","F",1
"M20324713SMB","White",2948,70,"W","M",1
"M20324713SMB","White",6726,50,"W","F",1
"M20324713SMB","White",2031,30,"B","M",1
"M20324713SMB","White",8659,65,"B","F",1
"M20324713SMB","White",2801,50,"W","M",0
"M20324713SMB","White",3362,10,"W","F",1
"M20324713SMB","White",3771,20,"W","M",1
"M20324713SMB","White",4470,30,"B","F",1
"M20324713SMB","White",5402,85,"B","M",1
"M20324713SMB","White",3664,50,"B","F",0
"M20324713SMB","White",3387,30,"B","M",1
"M20324713SMB","White",5117,70,"W","M",1
"M20324713SMB","White",7070,60,"W","M",1
"M20324713SMB","White",2903,50,"W","F",1
"M20324713SMB","White",5759,30,"W","F",0
"M20324713SMB","White",3427,20,"W","F",1
"M20324713SMB","White",2684,70,"W","M",0
"M20324713SMB","White",5870,60,"W","M",1
"M20324713SMB","White",2883,50,"W","F",1
"M20324737PH","White",7979,23,"B","F",1
"M20324737PH","White",8263,4,"B","F",1
"M20324737PH","White",10688,39,"B","F",1
"M20324737PH","White",6293,75,"W","F",1
"M20324737PH","White",3885,21,"W","F",0
"M20324737PH","White",6535,70,"B","F",1
"M20324737PH","White",4457,25,"B","F",1
"M20324737PH","White",8666,11,"W","M",1
"M20324737PH","White",12163,44,"W","F",1
"M20324737PH","White",5403,90,"W","M",0
"M20324737PH","White",7188,23,"W","M",1
"M20324737PH","White",16198,10,"B","F",1
"M20324737PH","White",17987,10,"W","F",1
"M20324737PH","White",5813,50,"W","M",1
"M20324737PH","White",8062,58,"B","F",1
"M20324737PH","White",9059,30,"W","F",1
"M20324737PH","White",7265,80,"B","F",1
"M20324737PH","White",13631,15,"W","F",1
"M20324737PH","White",7095,60,"W","F",1
"M20324737PH","White",5477,23,"B","F",1
"M20324737PH","White",6973,74,"B","M",1
"M20324737PH","White",7701,63,"W","M",1
"M20324737PH","White",6606,40,"W","F",1
"M20324737PH","White",6804,90,"B","M",1
"M20324737PH","White",6085,60,"W","M",1
"M20324737PH","White",4716,12,"W","M",1
"M20324737PH","White",5700,10,"B","M",1
"M20324737PH","White",10000,14,"W","M",1
"M20324737PH","White",5446,79,"B","F",1
"M20324737PH","White",5843,17,"W","F",1
"M20324737PH","White",9223,4,"W","F",1
"M20324737PH","White",5821,76,"B","M",1
"M20324737PH","White",6362,17,"B","M",1
"M20324737PH","White",9903,46,"W","M",1
"M20324737PH","White",4594,90,"B","M",1
"M20324737PH","White",26655,45,"B","M",1
"M20324737PH","White",12620,20,"B","M",1
"M20324737PH","White",6234,6,"W","M",1
"M20324737PH","White",8590,18,"B","M",1
"M20324737PH","White",12057,7,"B","M",1
"M20325706DM","Black",1355,80,"W","F",0
"M20325706DM","Black",4591,60,"W","F",1
"M20325706DM","Black",50239,80,"W","F",1
"M20325706DM","Black",3235,80,"B","F",0
"M20325706DM","Black",1157,80,"B","F",0
"M20325706DM","Black",2269,80,"B","M",1
"M20325706DM","Black",1294,80,"W","M",1
"M20325706DM","Black",4330,60,"W","F",1
"M20325706DM","Black",1200,80,"B","F",0
"M20325706DM","Black",1762,80,"B","F",0
"M20325706DM","Black",6193,80,"W","M",0
"M20325706DM","Black",1528,80,"B","M",1
"M20325706DM","Black",924,80,"B","M",1
"M20325706DM","Black",13205,80,"W","M",0
"M20325706DM","Black",1517,80,"W","M",0
"M20325706DM","Black",2747,50,"W","M",1
"M20325706DM","Black",1193,80,"B","F",0
"M20325706DM","Black",2987,40,"W","M",1
"M20325706DM","Black",3477,70,"B","M",1
"M20325706DM","Black",3073,50,"W","M",1
"M20325706DM","Black",1482,80,"W","M",0
"M20325706DM","Black",1906,80,"B","M",0
"M20325706DM","Black",1724,80,"B","F",1
"M20325706DM","Black",1382,80,"B","F",0
"M20325706DM","Black",36689,80,"B","F",0
"M20325706DM","Black",1370,80,"W","M",0
"M20325706DM","Black",2426,80,"W","F",1
"M20325706DM","Black",2098,80,"B","F",1
"M20325706DM","Black",2542,60,"W","F",0
"M20325706DM","Black",8517,60,"B","M",0
"M20325706DM","Black",1372,80,"W","F",0
"M20325706DM","Black",831,80,"W","M",0
"M20325706DM","Black",3956,80,"B","M",1
"M20325706DM","Black",2921,50,"B","M",1
"M20325706DM","Black",4004,80,"B","F",0
"M20325706DM","Black",10687,80,"B","M",1
"M20325706DM","Black",7050,40,"W","F",1
"M20325706DM","Black",4156,30,"W","F",0
"M20325706DM","Black",2003,80,"W","F",0
"M20325706DM","Black",1865,80,"B","M",0
"M20326449_JGJ","Black",15876,65,"W","M",0
"M20326449_JGJ","Black",20736,54,"W","F",0
"M20326449_JGJ","Black",16239,25,"W","F",1
"M20326449_JGJ","Black",18738,35,"W","M",1
"M20326449_JGJ","Black",4959,62,"W","M",0
"M20326449_JGJ","Black",5299,45,"W","M",0
"M20326449_JGJ","Black",5832,40,"W","M",0
"M20326449_JGJ","Black",7162,30,"W","M",1
"M20326449_JGJ","Black",71499,64,"W","M",1
"M20326449_JGJ","Black",5156,68,"W","M",1
"M20326449_JGJ","Black",13417,70,"W","M",1
"M20326449_JGJ","Black",4073,48,"W","M",0
"M20326449_JGJ","Black",10907,70,"B","M",1
"M20326449_JGJ","Black",3227,75,"B","M",0
"M20326449_JGJ","Black",7146,85,"B","F",1
"M20326449_JGJ","Black",5937,69,"B","F",1
"M20326449_JGJ","Black",8702,60,"B","F",1
"M20326449_JGJ","Black",10937,78,"B","F",0
"M20326449_JGJ","Black",13976,78,"B","F",1
"M20326449_JGJ","Black",6532,70,"B","F",1
"M20326449_JGJ","Black",6011,80,"B","F",1
"M20326449_JGJ","Black",7827,81,"B","F",1
"M20326449_JGJ","Black",8365,65,"B","F",1
"M20326449_JGJ","Black",4005,70,"B","M",0
"M20326449_JGJ","Black",4955,83,"B","M",0
"M20326449_JGJ","Black",10909,60,"W","F",1
"M20326449_JGJ","Black",6365,74,"W","F",0
"M20326449_JGJ","Black",4005,60,"B","M",1
"M20326449_JGJ","Black",5232,78,"B","M",1
"M20326449_JGJ","Black",8800,85,"B","M",1
"M20326449_JGJ","Black",4993,70,"B","M",1
"M20326449_JGJ","Black",20367,75,"B","M",0
"M20326449_JGJ","Black",7525,94,"B","M",1
"M20326449_JGJ","Black",7999,60,"W","F",1
"M20326449_JGJ","Black",3750,58,"W","F",1
"M20326449_JGJ","Black",7424,67,"W","F",1
"M20326449_JGJ","Black",17200,40,"W","F",0
"M20326449_JGJ","Black",6647,30,"W","F",1
"M20326449_JGJ","Black",13387,66,"W","F",1
"M20326449_JGJ","Black",12251,80,"B","F",1
"M20327105KS","White",2041,90,"W","M",0
"M20327105KS","White",1863,90,"B","F",0
"M20327105KS","White",3144,90,"W","M",1
"M20327105KS","White",2570,70,"W","F",1
"M20327105KS","White",3718,80,"W","F",1
"M20327105KS","White",3616,70,"W","F",1
"M20327105KS","White",4492,100,"B","F",1
"M20327105KS","White",6255,70,"W","M",0
"M20327105KS","White",3665,40,"B","M",0
"M20327105KS","White",12375,59,"W","M",1
"M20327105KS","White",2320,90,"B","F",1
"M20327105KS","White",3693,60,"B","M",0
"M20327105KS","White",2769,90,"W","F",1
"M20327105KS","White",3311,50,"W","M",1
"M20327105KS","White",1662,90,"B","F",0
"M20327105KS","White",6150,70,"B","F",1
"M20327105KS","White",2914,30,"B","F",0
"M20327105KS","White",2290,90,"W","F",1
"M20327105KS","White",3013,60,"W","F",0
"M20327105KS","White",2645,90,"B","F",1
"M20327105KS","White",1763,90,"B","M",1
"M20327105KS","White",3128,20,"B","M",1
"M20327105KS","White",2334,60,"B","M",0
"M20327105KS","White",2474,80,"B","M",1
"M20327105KS","White",4049,90,"W","F",0
"M20327105KS","White",2538,70,"W","M",1
"M20327105KS","White",1806,90,"W","F",1
"M20327105KS","White",3344,50,"B","F",0
"M20327105KS","White",1675,90,"B","M",0
"M20327105KS","White",1899,90,"W","F",1
"M20327105KS","White",2589,60,"B","F",0
"M20327105KS","White",3853,30,"B","M",0
"M20327105KS","White",4395,90,"B","M",0
"M20327105KS","White",5591,50,"W","M",0
"M20327105KS","White",3127,20,"B","M",1
"M20327105KS","White",2999,80,"W","F",1
"M20327105KS","White",3602,10,"W","M",1
"M20327105KS","White",2266,90,"W","M",1
"M20327105KS","White",1906,90,"B","F",1
"M20327105KS","White",2271,0,"W","M",1
"M20327179","White",5240,43,"B","F",1
"M20327179","White",11934,52,"B","F",0
"M20327179","White",5620,25,"B","M",0
"M20327179","White",4997,34,"B","F",0
"M20327179","White",3973,11,"B","F",1
"M20327179","White",4662,65,"B","F",0
"M20327179","White",8245,30,"W","F",1
"M20327179","White",9823,12,"B","F",1
"M20327179","White",5720,86,"W","M",1
"M20327179","White",7456,21,"W","M",0
"M20327179","White",6907,48,"W","F",1
"M20327179","White",4573,77,"B","F",0
"M20327179","White",8129,10,"B","M",0
"M20327179","White",6701,38,"B","F",1
"M20327179","White",6383,87,"B","M",1
"M20327179","White",7899,34,"W","F",1
"M20327179","White",2956,10,"W","F",0
"M20327179","White",4472,33,"W","M",0
"M20327179","White",7385,66,"B","M",0
"M20327179","White",3940,33,"B","F",0
"M20327179","White",3773,23,"B","F",1
"M20327179","White",7120,43,"W","F",1
"M20327179","White",7282,68,"B","M",1
"M20327179","White",9556,22,"W","M",1
"M20327179","White",7711,76,"B","M",1
"M20327179","White",6256,12,"W","M",1
"M20327179","White",16402,22,"W","M",0
"M20327179","White",7961,89,"B","M",1
"M20327179","White",5056,78,"W","F",0
"M20327179","White",9180,20,"W","M",1
"M20327179","White",5956,78,"B","M",1
"M20327179","White",5874,33,"W","F",1
"M20327179","White",5293,79,"W","M",1
"M20327179","White",7208,66,"W","F",1
"M20327179","White",202,NA,"W","M",0
"M20327179","White",7615,45,"B","M",1
"M20327179","White",6479,20,"W","M",1
"M20327179","White",9126,62,"B","M",0
"M20327179","White",21680,38,"W","F",1
"M20327179","White",3787,29,"W","F",0
"M20327180_JY","Asian/Pacific Islander",2603,20,"B","M",1
"M20327180_JY","Asian/Pacific Islander",7573,40,"B","F",1
"M20327180_JY","Asian/Pacific Islander",5819,70,"W","M",1
"M20327180_JY","Asian/Pacific Islander",7257,40,"B","M",1
"M20327180_JY","Asian/Pacific Islander",2824,60,"B","F",0
"M20327180_JY","Asian/Pacific Islander",7070,30,"B","F",0
"M20327180_JY","Asian/Pacific Islander",3212,20,"W","F",1
"M20327180_JY","Asian/Pacific Islander",2986,30,"B","F",0
"M20327180_JY","Asian/Pacific Islander",2572,30,"W","F",1
"M20327180_JY","Asian/Pacific Islander",7875,80,"W","M",1
"M20327180_JY","Asian/Pacific Islander",6555,70,"W","M",1
"M20327180_JY","Asian/Pacific Islander",3493,30,"B","M",0
"M20327180_JY","Asian/Pacific Islander",10078,30,"B","F",0
"M20327180_JY","Asian/Pacific Islander",4219,80,"B","F",1
"M20327180_JY","Asian/Pacific Islander",6609,50,"B","M",1
"M20327180_JY","Asian/Pacific Islander",5053,40,"B","F",1
"M20327180_JY","Asian/Pacific Islander",4074,20,"B","M",1
"M20327180_JY","Asian/Pacific Islander",8488,40,"W","M",1
"M20327180_JY","Asian/Pacific Islander",5667,20,"B","F",1
"M20327180_JY","Asian/Pacific Islander",4600,50,"B","M",0
"M20327180_JY","Asian/Pacific Islander",7371,60,"B","M",1
"M20327180_JY","Asian/Pacific Islander",4178,50,"W","F",1
"M20327180_JY","Asian/Pacific Islander",2439,70,"W","M",1
"M20327180_JY","Asian/Pacific Islander",3369,20,"W","M",1
"M20327180_JY","Asian/Pacific Islander",8893,40,"W","F",0
"M20327180_JY","Asian/Pacific Islander",8780,60,"B","F",1
"M20327180_JY","Asian/Pacific Islander",4010,70,"B","M",1
"M20327180_JY","Asian/Pacific Islander",6032,40,"W","F",1
"M20327180_JY","Asian/Pacific Islander",4887,60,"B","M",1
"M20327180_JY","Asian/Pacific Islander",2508,30,"W","F",0
"M20327180_JY","Asian/Pacific Islander",7315,20,"W","F",1
"M20327180_JY","Asian/Pacific Islander",12466,30,"W","M",0
"M20327180_JY","Asian/Pacific Islander",3708,40,"B","M",1
"M20327180_JY","Asian/Pacific Islander",8455,90,"W","M",1
"M20327180_JY","Asian/Pacific Islander",4047,70,"B","F",1
"M20327180_JY","Asian/Pacific Islander",3007,30,"W","M",1
"M20327180_JY","Asian/Pacific Islander",10330,30,"W","F",1
"M20327180_JY","Asian/Pacific Islander",6737,30,"W","F",1
"M20327180_JY","Asian/Pacific Islander",2886,20,"W","M",0
"M20327180_JY","Asian/Pacific Islander",4866,70,"W","F",1
"M20327215_JAW","Black",47300,55,"B","F",1
"M20327215_JAW","Black",14856,98,"W","F",1
"M20327215_JAW","Black",12091,40,"W","F",1
"M20327215_JAW","Black",8170,60,"B","F",1
"M20327215_JAW","Black",50734,45,"W","F",1
"M20327215_JAW","Black",9179,55,"W","M",1
"M20327215_JAW","Black",27720,45,"W","M",0
"M20327215_JAW","Black",9189,35,"W","M",1
"M20327215_JAW","Black",7431,15,"W","M",1
"M20327215_JAW","Black",41221,76,"W","M",0
"M20327215_JAW","Black",20170,56,"W","M",1
"M20327215_JAW","Black",14213,65,"W","M",1
"M20327215_JAW","Black",5078,77,"W","M",1
"M20327215_JAW","Black",13903,89,"W","M",1
"M20327215_JAW","Black",4965,77,"B","F",1
"M20327215_JAW","Black",3241,45,"B","F",0
"M20327215_JAW","Black",12785,80,"W","M",1
