Username,participant ethnicity,Procedure.Procedure.Notes,Procedure.Shuffle,response
MorgZnPopV,White,Manip_check,EM_IM,5
MorgZnPopV,White,Interal,EM_IM,4
MorgZnPopV,White,External,EM_IM,4
MorgZnPopV,White,External,EM_IM,2
MorgZnPopV,White,Interal,EM_IM,3
MorgZnPopV,White,External,EM_IM,3
MorgZnPopV,White,Interal,EM_IM,4
MorgZnPopV,White,Interal,EM_IM,3
MorgZnPopV,White,,ContactQ,16
MorgZnPopV,White,Neg,ATB,4
MorgZnPopV,White,Neg,ATB,3
MorgZnPopV,White,Manip_check,ATB,1
MorgZnPopV,White,Pos,ATB,2
MorgZnPopV,White,Pos,ATW,5
MorgZnPopV,White,Manip_check,ATB,5
MorgZnPopV,White,Neg,ATB,5
MorgZnPopV,White,Pos,ATB,2
MorgZnPopV,White,Neg,ATB,5
MorgZnPopV,White,Neg,ATB,3
MorgZnPopV,White,Pos,ATB,3
MorgZnPopV,White,Pos,ATB,1
MorgZnPopV,White,Neg,ATB,3
MorgZnPopV,White,Pos,ATW,3
MorgZnPopV,White,Pos,ATW,5
MorgZnPopV,White,Neg,ATW,3
MorgZnPopV,White,Neg,ATW,3
MorgZnPopV,White,Pos,ATW,5
MorgZnPopV,White,Neg,ATW,2
MorgZnPopV,White,Pos,ATW,5
NikylZ,Black,Manip_check,EM_IM,5
NikylZ,Black,Pos,ATB,1
NikylZ,Black,Interal,EM_IM,3
NikylZ,Black,Interal,EM_IM,3
NikylZ,Black,Neg,ATB,3
NikylZ,Black,Pos,ATW,5
NikylZ,Black,Pos,ATW,3
NikylZ,Black,Pos,ATB,1
NikylZ,Black,Neg,ATB,5
NikylZ,Black,Neg,ATB,1
NikylZ,Black,External,EM_IM,3
NikylZ,Black,Neg,ATB,5
NikylZ,Black,Pos,ATW,5
NikylZ,Black,Pos,ATB,1
NikylZ,Black,Pos,ATW,1
NikylZ,Black,External,EM_IM,1
NikylZ,Black,Neg,ATW,4
NikylZ,Black,Manip_check,ATW,5
NikylZ,Black,Pos,ATW,5
NikylZ,Black,Manip_check,ATB,5
NikylZ,Black,,ContactQ,Everyday all day
NikylZ,Black,Pos,ATW,5
NikylZ,Black,Neg,ATW,4
NikylZ,Black,Interal,EM_IM,2
NikylZ,Black,Manip_check,EM_IM,1
NikylZ,Black,Pos,ATB,1
NikylZ,Black,Manip_check,ATW,1
NikylZ,Black,Interal,EM_IM,1
NikylZ,Black,Neg,ATW,3
NikylZ,Black,Interal,EM_IM,1
NikylZ,Black,External,EM_IM,1
NikylZ,Black,Neg,ATB,5
NikylZ,Black,Neg,ATB,4
NikylZ,Black,External,EM_IM,1
NikylZ,Black,Neg,ATW,1
NikylZ,Black,Manip_check,ATB,1
NikylZ,Black,External,EM_IM,1
OluwZfisZyomiWZWZ,Black,Interal,EM_IM,2
OluwZfisZyomiWZWZ,Black,External,EM_IM,5
OluwZfisZyomiWZWZ,Black,Manip_check,ATB,5
OluwZfisZyomiWZWZ,Black,Manip_check,EM_IM,1
OluwZfisZyomiWZWZ,Black,Interal,EM_IM,3
OluwZfisZyomiWZWZ,Black,Neg,ATW,5
OluwZfisZyomiWZWZ,Black,Pos,ATW,4
OluwZfisZyomiWZWZ,Black,External,EM_IM,4
OluwZfisZyomiWZWZ,Black,Manip_check,ATW,5
OluwZfisZyomiWZWZ,Black,Interal,EM_IM,2
OluwZfisZyomiWZWZ,Black,,ContactQ,60
OluwZfisZyomiWZWZ,Black,Neg,ATW,5
OluwZfisZyomiWZWZ,Black,Pos,ATB,1
OluwZfisZyomiWZWZ,Black,Neg,ATW,5
OluwZfisZyomiWZWZ,Black,Neg,ATB,3
OluwZfisZyomiWZWZ,Black,Neg,ATB,3
OluwZfisZyomiWZWZ,Black,Neg,ATW,4
OluwZfisZyomiWZWZ,Black,Neg,ATB,4
OluwZfisZyomiWZWZ,Black,Pos,ATW,2
OluwZfisZyomiWZWZ,Black,Neg,ATB,2
OluwZfisZyomiWZWZ,Black,External,EM_IM,4
OluwZfisZyomiWZWZ,Black,Pos,ATW,4
OluwZfisZyomiWZWZ,Black,Interal,EM_IM,4
OluwZfisZyomiWZWZ,Black,Pos,ATB,3
OluwZfisZyomiWZWZ,Black,Manip_check,EM_IM,5
OluwZfisZyomiWZWZ,Black,Neg,ATB,2
OluwZfisZyomiWZWZ,Black,Manip_check,ATB,1
OluwZfisZyomiWZWZ,Black,Neg,ATB,3
OluwZfisZyomiWZWZ,Black,Pos,ATW,5
OluwZfisZyomiWZWZ,Black,External,EM_IM,5
OluwZfisZyomiWZWZ,Black,Interal,EM_IM,4
OluwZfisZyomiWZWZ,Black,Pos,ATB,3
OluwZfisZyomiWZWZ,Black,Manip_check,ATW,1
OluwZfisZyomiWZWZ,Black,Pos,ATW,1
OluwZfisZyomiWZWZ,Black,Pos,ATW,3
OluwZfisZyomiWZWZ,Black,External,EM_IM,4
OluwZfisZyomiWZWZ,Black,Pos,ATB,2
PZulGuyVttV,White,Neg,ATB,5
PZulGuyVttV,White,Pos,ATW,3
PZulGuyVttV,White,Neg,ATB,5
PZulGuyVttV,White,Interal,EM_IM,5
PZulGuyVttV,White,Neg,ATB,5
PZulGuyVttV,White,,ContactQ,15
PZulGuyVttV,White,Interal,EM_IM,5
PZulGuyVttV,White,Manip_check,ATB,5
PZulGuyVttV,White,Manip_check,ATB,1
PZulGuyVttV,White,External,EM_IM,1
PZulGuyVttV,White,Manip_check,EM_IM,1
PZulGuyVttV,White,Manip_check,ATW,1
PZulGuyVttV,White,Pos,ATW,5
PZulGuyVttV,White,Pos,ATB,3
PZulGuyVttV,White,Pos,ATW,3
PZulGuyVttV,White,Manip_check,ATW,5
PZulGuyVttV,White,Pos,ATB,1
PZulGuyVttV,White,Pos,ATW,5
PZulGuyVttV,White,Pos,ATW,5
PZulGuyVttV,White,External,EM_IM,1
PZulGuyVttV,White,Interal,EM_IM,5
PZulGuyVttV,White,Interal,EM_IM,4
PZulGuyVttV,White,Neg,ATW,5
PZulGuyVttV,White,External,EM_IM,5
PZulGuyVttV,White,Pos,ATW,3
PZulGuyVttV,White,Interal,EM_IM,5
PZulGuyVttV,White,Pos,ATB,1
PZulGuyVttV,White,Neg,ATW,3
PZulGuyVttV,White,Neg,ATB,3
PZulGuyVttV,White,Neg,ATB,5
PZulGuyVttV,White,External,EM_IM,1
PZulGuyVttV,White,Manip_check,EM_IM,5
PZulGuyVttV,White,Pos,ATB,3
PZulGuyVttV,White,Neg,ATW,1
PZulGuyVttV,White,Neg,ATW,3
PZulGuyVttV,White,External,EM_IM,1
PZulGuyVttV,White,Neg,ATB,5
SZYrinZLZRuV,White,Neg,ATB,5
SZYrinZLZRuV,White,Neg,ATB,2
SZYrinZLZRuV,White,Pos,ATB,1
SZYrinZLZRuV,White,External,EM_IM,3
SZYrinZLZRuV,White,Interal,EM_IM,5
SZYrinZLZRuV,White,Pos,ATB,5
SZYrinZLZRuV,White,Interal,EM_IM,5
SZYrinZLZRuV,White,Neg,ATW,1
SZYrinZLZRuV,White,Manip_check,ATB,1
SZYrinZLZRuV,White,Neg,ATB,5
SZYrinZLZRuV,White,External,EM_IM,2
SZYrinZLZRuV,White,Manip_check,ATW,1
SZYrinZLZRuV,White,Neg,ATB,4
SZYrinZLZRuV,White,External,EM_IM,2
SZYrinZLZRuV,White,Interal,EM_IM,5
SZYrinZLZRuV,White,Interal,EM_IM,5
SZYrinZLZRuV,White,Pos,ATW,4
SZYrinZLZRuV,White,Pos,ATB,2
SZYrinZLZRuV,White,Interal,EM_IM,5
SZYrinZLZRuV,White,Manip_check,EM_IM,1
SZYrinZLZRuV,White,Manip_check,EM_IM,5
SZYrinZLZRuV,White,Neg,ATB,5
SZYrinZLZRuV,White,Manip_check,ATB,5
SZYrinZLZRuV,White,Manip_check,ATW,5
SZYrinZLZRuV,White,Neg,ATW,2
SZYrinZLZRuV,White,Pos,ATW,1
SZYrinZLZRuV,White,Pos,ATW,5
SZYrinZLZRuV,White,Pos,ATW,5
SZYrinZLZRuV,White,Neg,ATB,4
SZYrinZLZRuV,White,Neg,ATW,2
SZYrinZLZRuV,White,Pos,ATB,2
SZYrinZLZRuV,White,Neg,ATW,1
SZYrinZLZRuV,White,,ContactQ,42 ish
SZYrinZLZRuV,White,Pos,ATW,5
SZYrinZLZRuV,White,External,EM_IM,4
SZYrinZLZRuV,White,Pos,ATW,5
SZYrinZLZRuV,White,External,EM_IM,2
SZrZhHZyVs,White,Interal,EM_IM,5
SZrZhHZyVs,White,Manip_check,EM_IM,5
SZrZhHZyVs,White,External,EM_IM,1
SZrZhHZyVs,White,External,EM_IM,1
SZrZhHZyVs,White,Interal,EM_IM,5
SZrZhHZyVs,White,Pos,ATW,3
SZrZhHZyVs,White,Manip_check,EM_IM,1
SZrZhHZyVs,White,External,EM_IM,1
SZrZhHZyVs,White,Pos,ATW,5
SZrZhHZyVs,White,Neg,ATW,1
SZrZhHZyVs,White,Neg,ATW,1
SZrZhHZyVs,White,Interal,EM_IM,5
SZrZhHZyVs,White,Pos,ATB,1
SZrZhHZyVs,White,Pos,ATB,1
SZrZhHZyVs,White,Pos,ATB,1
SZrZhHZyVs,White,Manip_check,ATW,1
SZrZhHZyVs,White,Neg,ATB,3
SZrZhHZyVs,White,Manip_check,ATB,5
SZrZhHZyVs,White,Neg,ATB,5
SZrZhHZyVs,White,Pos,ATB,1
SZrZhHZyVs,White,External,EM_IM,1
SZrZhHZyVs,White,Manip_check,ATW,5
SZrZhHZyVs,White,Neg,ATW,1
SZrZhHZyVs,White,Neg,ATB,5
SZrZhHZyVs,White,Neg,ATB,5
SZrZhHZyVs,White,Interal,EM_IM,5
SZrZhHZyVs,White,,ContactQ,112
SZrZhHZyVs,White,Pos,ATW,1
SZrZhHZyVs,White,Neg,ATW,1
SZrZhHZyVs,White,Pos,ATW,5
SZrZhHZyVs,White,External,EM_IM,1
SZrZhHZyVs,White,Pos,ATW,5
SZrZhHZyVs,White,Manip_check,ATB,5
SZrZhHZyVs,White,Neg,ATB,5
SZrZhHZyVs,White,Interal,EM_IM,5
SZrZhHZyVs,White,Pos,ATW,1
SZrZhHZyVs,White,Neg,ATB,1
ShZvonYVrklVy,Black,Manip_check,ATB,5
ShZvonYVrklVy,Black,Pos,ATW,5
ShZvonYVrklVy,Black,Manip_check,ATW,1
ShZvonYVrklVy,Black,Neg,ATB,3
ShZvonYVrklVy,Black,Neg,ATB,5
ShZvonYVrklVy,Black,Neg,ATW,1
ShZvonYVrklVy,Black,Pos,ATW,5
ShZvonYVrklVy,Black,Manip_check,ATW,5
ShZvonYVrklVy,Black,Neg,ATW,5
ShZvonYVrklVy,Black,Neg,ATW,4
ShZvonYVrklVy,Black,Neg,ATB,5
ShZvonYVrklVy,Black,Manip_check,ATB,1
ShZvonYVrklVy,Black,Pos,ATB,1
ShZvonYVrklVy,Black,Pos,ATB,1
ShZvonYVrklVy,Black,External,EM_IM,1
ShZvonYVrklVy,Black,External,EM_IM,1
ShZvonYVrklVy,Black,Interal,EM_IM,3
ShZvonYVrklVy,Black,Manip_check,EM_IM,5
ShZvonYVrklVy,Black,Neg,ATB,5
ShZvonYVrklVy,Black,Neg,ATB,5
ShZvonYVrklVy,Black,Neg,ATW,2
ShZvonYVrklVy,Black,Pos,ATW,4
ShZvonYVrklVy,Black,Pos,ATW,3
ShZvonYVrklVy,Black,Interal,EM_IM,5
ShZvonYVrklVy,Black,Interal,EM_IM,5
ShZvonYVrklVy,Black,External,EM_IM,5
ShZvonYVrklVy,Black,Manip_check,EM_IM,1
ShZvonYVrklVy,Black,Pos,ATW,5
ShZvonYVrklVy,Black,Pos,ATW,1
ShZvonYVrklVy,Black,External,EM_IM,1
ShZvonYVrklVy,Black,Interal,EM_IM,5
ShZvonYVrklVy,Black,External,EM_IM,3
ShZvonYVrklVy,Black,Pos,ATB,3
ShZvonYVrklVy,Black,,ContactQ,10
ShZvonYVrklVy,Black,Pos,ATB,1
ShZvonYVrklVy,Black,Interal,EM_IM,5
ShZvonYVrklVy,Black,Neg,ATB,4
TZylorWilson,White,Neg,ATB,5
TZylorWilson,White,External,EM_IM,5
TZylorWilson,White,Pos,ATB,3
TZylorWilson,White,Manip_check,ATW,1
TZylorWilson,White,Neg,ATW,1
TZylorWilson,White,Manip_check,ATW,5
TZylorWilson,White,Pos,ATW,5
TZylorWilson,White,Pos,ATW,5
TZylorWilson,White,Neg,ATW,1
TZylorWilson,White,Pos,ATW,5
TZylorWilson,White,Neg,ATB,5
TZylorWilson,White,Interal,EM_IM,5
TZylorWilson,White,Interal,EM_IM,5
TZylorWilson,White,Manip_check,EM_IM,5
TZylorWilson,White,Interal,EM_IM,5
TZylorWilson,White,External,EM_IM,5
TZylorWilson,White,Manip_check,EM_IM,1
TZylorWilson,White,,ContactQ,20
TZylorWilson,White,Pos,ATB,1
TZylorWilson,White,Neg,ATB,5
TZylorWilson,White,Neg,ATB,1
TZylorWilson,White,Neg,ATB,5
TZylorWilson,White,Neg,ATB,5
TZylorWilson,White,Pos,ATW,5
TZylorWilson,White,Pos,ATW,5
TZylorWilson,White,Manip_check,ATB,1
TZylorWilson,White,Pos,ATB,1
TZylorWilson,White,Interal,EM_IM,5
TZylorWilson,White,Pos,ATW,1
TZylorWilson,White,Neg,ATW,1
TZylorWilson,White,Neg,ATW,3
TZylorWilson,White,Interal,EM_IM,5
TZylorWilson,White,External,EM_IM,5
TZylorWilson,White,External,EM_IM,5
TZylorWilson,White,External,EM_IM,5
TZylorWilson,White,Manip_check,ATB,5
TZylorWilson,White,Pos,ATB,1
TylVrPZrkVr,White,,ContactQ,0
TylVrPZrkVr,White,Manip_check,ATW,5
TylVrPZrkVr,White,Interal,EM_IM,3
TylVrPZrkVr,White,Pos,ATW,3
TylVrPZrkVr,White,Manip_check,ATW,1
TylVrPZrkVr,White,Pos,ATW,2
TylVrPZrkVr,White,Pos,ATW,3
TylVrPZrkVr,White,Neg,ATB,4
TylVrPZrkVr,White,Pos,ATB,2
TylVrPZrkVr,White,Pos,ATB,3
TylVrPZrkVr,White,Manip_check,ATB,1
TylVrPZrkVr,White,Neg,ATB,3
TylVrPZrkVr,White,Neg,ATB,2
TylVrPZrkVr,White,Pos,ATB,3
TylVrPZrkVr,White,Manip_check,ATB,5
TylVrPZrkVr,White,Pos,ATW,4
TylVrPZrkVr,White,Neg,ATW,2
TylVrPZrkVr,White,Interal,EM_IM,4
TylVrPZrkVr,White,Pos,ATW,5
TylVrPZrkVr,White,Neg,ATB,3
TylVrPZrkVr,White,External,EM_IM,1
TylVrPZrkVr,White,External,EM_IM,3
TylVrPZrkVr,White,Interal,EM_IM,3
TylVrPZrkVr,White,External,EM_IM,4
TylVrPZrkVr,White,External,EM_IM,1
TylVrPZrkVr,White,External,EM_IM,1
TylVrPZrkVr,White,Interal,EM_IM,3
TylVrPZrkVr,White,Pos,ATW,3
TylVrPZrkVr,White,Manip_check,EM_IM,5
TylVrPZrkVr,White,Neg,ATB,3
TylVrPZrkVr,White,Neg,ATB,5
TylVrPZrkVr,White,Interal,EM_IM,4
TylVrPZrkVr,White,Pos,ATB,3
TylVrPZrkVr,White,Neg,ATW,3
TylVrPZrkVr,White,Neg,ATW,2
TylVrPZrkVr,White,Neg,ATW,3
TylVrPZrkVr,White,Manip_check,EM_IM,1
ZZXhZryWVVY,White,Manip_check,ATB,1
ZZXhZryWVVY,White,Neg,ATB,4
ZZXhZryWVVY,White,Neg,ATB,4
ZZXhZryWVVY,White,Pos,ATB,1
ZZXhZryWVVY,White,Manip_check,ATW,1
ZZXhZryWVVY,White,Pos,ATW,2
ZZXhZryWVVY,White,Pos,ATW,4
ZZXhZryWVVY,White,Pos,ATB,2
ZZXhZryWVVY,White,External,EM_IM,3
ZZXhZryWVVY,White,External,EM_IM,2
ZZXhZryWVVY,White,Neg,ATB,2
ZZXhZryWVVY,White,Manip_check,EM_IM,1
ZZXhZryWVVY,White,External,EM_IM,3
ZZXhZryWVVY,White,Pos,ATW,2
ZZXhZryWVVY,White,Pos,ATW,3
ZZXhZryWVVY,White,Pos,ATW,4
ZZXhZryWVVY,White,Interal,EM_IM,4
ZZXhZryWVVY,White,Manip_check,ATW,5
ZZXhZryWVVY,White,External,EM_IM,2
ZZXhZryWVVY,White,Manip_check,EM_IM,5
ZZXhZryWVVY,White,Interal,EM_IM,4
ZZXhZryWVVY,White,,ContactQ,40
ZZXhZryWVVY,White,Neg,ATW,2
ZZXhZryWVVY,White,Interal,EM_IM,5
ZZXhZryWVVY,White,External,EM_IM,3
ZZXhZryWVVY,White,Pos,ATW,5
ZZXhZryWVVY,White,Interal,EM_IM,4
ZZXhZryWVVY,White,Neg,ATW,2
ZZXhZryWVVY,White,Interal,EM_IM,4
ZZXhZryWVVY,White,Manip_check,ATB,5
ZZXhZryWVVY,White,Neg,ATW,2
ZZXhZryWVVY,White,Pos,ATB,1
ZZXhZryWVVY,White,Neg,ATB,4
ZZXhZryWVVY,White,Pos,ATB,3
ZZXhZryWVVY,White,Neg,ATB,3
ZZXhZryWVVY,White,Neg,ATW,3
ZZXhZryWVVY,White,Neg,ATB,4
